no;id;nearc2;nearc4;educ;age;fatheduc;motheduc;weight;momdad14;sinmom14;step14;reg661;reg662;reg663;reg664;reg665;reg666;reg667;reg668;reg669;south66;black;smsa;south;smsa66;wage;enroll;KWW;IQ;married;libcrd14;exper;lwage;expersq;region
1600;2713;1;1;13;30;NA;11;134296;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;438;0;34;NA;1;1;11;6.082219124;121;665
1601;2721;1;0;12;26;NA;12;88672;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;545;0;32;95;1;1;8;6.300786018;64;666
1602;2722;1;0;14;25;NA;12;86498;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;250;0;NA;114;6;1;5;5.52146101;25;666
1603;2723;1;0;14;27;NA;11;88672;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;624;0;NA;74;4;1;7;6.436150551;49;666
1604;2728;1;0;13;29;8;10;501027;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;400;0;36;NA;6;1;10;5.991464615;100;666
1605;2729;1;0;16;29;16;16;556697;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;577;0;46;128;1;1;7;6.357842445;49;666
1606;2730;1;0;16;25;18;18;353857;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;813;0;37;111;6;1;3;6.700731277;9;666
1607;2731;1;0;12;34;12;11;519712;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;625;0;38;101;4;1;16;6.43775177;256;666
1608;2732;1;0;14;26;12;11;362750;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;485;0;43;111;5;1;6;6.184148788;36;666
1609;2733;1;0;16;28;10;12;383527;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;841;0;42;92;6;1;6;6.734591484;36;666
1610;2734;1;0;16;27;10;12;383527;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;865;0;41;100;1;1;5;6.762729645;25;666
1611;2735;1;0;16;26;14;12;426142;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;325;0;48;123;1;1;4;5.783825397;16;666
1612;2736;1;0;14;26;9;10;88672;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;477;0;22;69;1;1;6;6.167516708;36;666
1613;2737;1;0;16;25;9;10;86498;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;250;0;30;79;1;1;3;5.52146101;9;666
1614;2739;1;0;12;24;10;9;91137;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;500;0;30;NA;6;1;6;6.214608192;36;666
1615;2740;0;0;13;25;8;10;372835;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;515;1;31;106;6;1;6;6.244166851;36;665
1616;2741;0;0;18;28;NA;5;383527;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;256;0;27;106;6;1;4;5.54517746;16;665
1617;2742;0;0;13;24;NA;5;372835;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;718;0;40;115;6;1;5;6.576469421;25;665
1618;2743;0;0;18;30;17;13;501027;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;796;0;42;NA;1;1;6;6.679599285;36;665
1619;2744;0;0;12;25;10;12;367506;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;750;0;31;108;1;0;7;6.620073318;49;665
1620;2745;0;0;12;24;10;11;86498;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;419;0;26;NA;4;0;6;6.037870884;36;665
1621;2747;0;0;12;26;NA;NA;88672;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;431;0;22;69;1;0;8;6.066108227;64;665
1622;2748;0;0;12;25;NA;NA;86498;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;425;0;27;86;1;0;7;6.052089214;49;665
1623;2749;0;0;12;31;10;11;134296;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;220;0;29;76;6;1;13;5.393627644;169;665
1624;2750;0;0;13;29;9;9;134296;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;685;1;40;115;1;1;10;6.529418945;100;665
1625;2751;0;0;15;34;14;12;365421;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;500;0;44;104;1;0;13;6.214608192;169;665
1626;2754;0;0;16;26;10;12;383527;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;551;0;37;115;6;0;4;6.311734676;16;665
1627;2755;0;0;11;25;12;12;372835;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;700;0;26;93;1;0;8;6.551080227;64;665
1628;2757;0;1;12;32;8;8;411911;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;707;0;39;91;1;1;14;6.561030865;196;666
1629;2761;1;1;17;28;18;14;383527;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;523;0;38;125;1;1;5;6.259581566;25;667
1630;2762;1;1;12;24;0;3;372835;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;433;0;26;NA;1;0;6;6.070737839;36;667
1631;2763;1;1;14;25;5;4;372835;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;462;1;22;89;1;1;5;6.135564804;25;667
1632;2764;1;1;12;24;5;4;372835;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;397;0;16;NA;1;1;6;5.98393631;36;667
1633;2765;1;1;15;26;9;5;383527;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;400;1;26;92;1;1;5;5.991464615;25;667
1634;2768;1;1;18;28;14;8;383527;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;872;0;28;127;4;1;4;6.770789623;16;667
1635;2769;1;1;12;26;7;10;383527;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;378;0;38;80;1;1;8;5.934894085;64;667
1636;2770;1;1;12;27;5;8;383527;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;364;0;24;NA;1;1;9;5.897153854;81;667
1637;2772;1;1;15;31;12;10;501027;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;962;0;44;NA;1;1;10;6.869014263;100;667
1638;2776;1;1;15;30;12;15;501027;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;801;0;36;112;4;1;9;6.685861111;81;667
1639;2780;1;1;5;32;0;4;730842;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;400;0;12;NA;1;0;21;5.991464615;441;667
1640;2783;1;1;13;29;NA;12;134296;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;540;0;29;NA;4;0;10;6.291569233;100;665
1641;2785;1;1;10;30;9;9;556697;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;450;0;35;90;1;0;14;6.109247684;196;665
1642;2787;1;1;15;27;NA;16;88672;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;438;0;34;NA;4;1;6;6.082219124;36;665
1643;2790;1;1;12;26;4;9;88672;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;360;0;23;84;5;0;8;5.886104107;64;665
1644;2791;0;1;12;27;12;12;383527;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;1;1;529;0;30;NA;1;0;9;6.270988464;81;666
1645;2792;0;1;12;26;NA;NA;88672;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;721;0;43;120;1;0;8;6.580639362;64;666
1646;2793;0;1;2;31;NA;10;556697;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;345;0;31;NA;5;0;23;5.843544483;529;666
1647;2794;0;1;11;27;NA;NA;426142;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1052;0;41;NA;1;1;10;6.95844841;100;666
1648;2796;0;1;16;28;16;NA;383527;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;726;0;44;106;6;0;6;6.587550163;36;666
1649;2798;0;1;12;33;NA;NA;519712;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;543;0;24;76;5;0;15;6.297109127;225;666
1650;2799;0;1;16;33;8;6;370720;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1202;0;48;115;1;0;11;7.091742039;121;666
1651;2803;0;1;16;24;NA;12;414261;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;400;0;33;NA;1;0;2;5.991464615;4;666
1652;2805;0;1;9;32;NA;NA;127041;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;375;0;32;89;1;0;17;5.926926136;289;666
1653;2806;1;1;11;30;NA;NA;158714;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;281;0;29;NA;1;0;13;5.638354778;169;667
1654;2809;1;1;12;24;NA;10;86498;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;127;0;24;NA;5;0;6;4.84418726;36;667
1655;2810;1;1;12;32;NA;7;127041;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;1393;0;39;102;6;1;14;7.239214897;196;667
1656;2813;1;1;12;30;10;9;501027;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;649;0;47;104;1;1;12;6.475432873;144;667
1657;2815;1;1;16;31;11;8;556697;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;420;0;37;NA;5;0;9;6.040254593;81;667
1658;2816;1;1;16;27;11;8;426142;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;455;0;40;122;1;0;5;6.120297432;25;667
1659;2818;1;1;12;25;9;6;86498;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;661;0;23;107;1;0;7;6.49375391;49;667
1660;2819;0;1;12;24;12;8;372835;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;380;0;30;NA;1;0;6;5.940171242;36;665
1661;2820;0;1;10;34;NA;NA;577458;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;315;0;26;NA;4;0;18;5.752572536;324;665
1662;2821;0;1;14;24;NA;NA;372835;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;452;0;41;NA;1;1;4;6.11368227;16;665
1663;2822;0;1;12;28;12;12;426142;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;625;0;42;100;1;1;10;6.43775177;100;665
1664;2823;0;1;14;24;8;NA;367506;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;601;1;30;NA;6;1;4;6.398594856;16;665
1665;2825;0;1;13;27;7;12;378045;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;499;0;32;100;1;1;8;6.212605953;64;665
1666;2827;0;0;8;31;8;10;548740;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;693;0;24;NA;1;0;17;6.54102993;289;665
1667;2828;0;1;18;32;15;15;423456;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;535;0;40;129;1;1;8;6.282266617;64;665
1668;2831;0;1;7;26;1;8;375674;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;465;0;24;NA;1;0;13;6.142037392;169;665
1669;2832;0;1;12;24;NA;9;365200;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;400;0;32;NA;1;1;6;5.991464615;36;665
1670;2833;0;1;18;27;17;16;375674;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;368;0;40;129;1;1;3;5.908082962;9;665
1671;2835;0;1;8;25;4;5;365200;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;700;0;22;NA;1;1;11;6.551080227;121;665
1672;2839;0;1;16;31;16;12;981534;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;962;0;39;112;1;0;9;6.869014263;81;665
1673;2840;0;1;6;24;NA;8;365200;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;365;0;13;NA;1;1;12;5.899897575;144;665
1674;2841;0;1;9;33;7;3;363128;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;475;0;35;NA;6;0;18;6.163314819;324;665
1675;2843;0;1;12;24;7;3;365200;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;200;0;15;NA;1;0;6;5.298317432;36;665
1676;2844;0;1;9;24;NA;NA;75607;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;600;0;23;NA;1;1;9;6.396929741;81;665
1677;2846;0;1;12;27;8;NA;77507;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;505;0;17;76;6;1;9;6.224558353;81;665
1678;2852;0;1;16;31;12;12;117386;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;577;0;36;82;1;1;9;6.357842445;81;665
1679;2853;0;1;12;24;6;12;75607;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;457;0;20;NA;6;1;6;6.12468338;36;665
1680;2854;0;1;12;34;NA;NA;104904;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;750;0;45;97;5;1;16;6.620073318;256;665
1681;2855;0;1;11;32;2;11;104904;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;577;0;38;98;1;1;15;6.357842445;225;665
1682;2857;0;1;15;24;17;16;372835;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;289;1;34;124;6;1;3;5.666426659;9;665
1683;2859;0;1;12;25;15;9;86498;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;224;0;31;NA;1;0;7;5.411645889;49;665
1684;2860;0;1;10;24;15;9;86498;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;1;1;363;0;NA;NA;6;0;8;5.894402981;64;665
1685;2861;0;1;10;26;NA;8;88672;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;229;0;25;NA;5;0;10;5.433722019;100;665
1686;2862;0;1;9;26;2;9;88672;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;234;0;20;81;5;0;11;5.455321312;121;665
1687;2863;0;1;14;24;NA;7;86507;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;465;0;NA;NA;1;0;4;6.142037392;16;665
1688;2868;0;1;16;27;NA;NA;426142;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;2083;0;34;60;4;1;5;7.641564369;25;665
1689;2869;0;1;15;31;12;12;549394;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;427;1;44;NA;1;1;10;6.056784153;100;665
1690;2871;0;1;12;33;8;9;370720;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;678;1;44;100;4;1;15;6.519147396;225;665
1691;2872;0;1;13;27;18;16;383527;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;313;1;30;84;6;1;8;5.746203423;64;665
1692;2873;0;1;18;28;7;12;383527;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;601;0;45;132;1;0;4;6.398594856;16;665
1693;2874;0;1;10;33;6;12;370720;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;500;0;35;96;1;0;17;6.214608192;289;665
1694;2875;0;1;12;28;6;12;383527;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;375;0;35;100;6;0;10;5.926926136;100;665
1695;2877;0;1;12;34;2;6;127041;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;550;0;30;109;1;0;16;6.309918404;256;665
1696;2880;0;1;17;28;NA;12;78509;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;702;1;41;NA;1;1;5;6.55393362;25;666
1697;2882;0;1;16;33;NA;14;132931;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;625;0;34;84;1;1;11;6.43775177;121;666
1698;2883;0;1;14;34;NA;6;112480;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;423;0;31;90;1;0;14;6.047372341;196;666
1699;2884;0;1;11;28;NA;8;78509;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;355;0;28;NA;1;0;11;5.872117996;121;666
1700;2885;0;1;12;26;9;12;438085;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;519;0;30;98;6;1;8;6.251904011;64;666
1701;2886;0;1;14;24;9;12;425871;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;359;0;40;120;1;1;4;5.883322239;16;666
1702;2888;0;1;11;27;NA;7;78509;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;349;0;26;63;1;0;10;5.855072021;100;666
1703;2889;0;1;12;31;6;5;118905;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;293;0;29;NA;1;0;13;5.680172443;169;666
1704;2890;0;1;18;28;NA;5;78509;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;443;0;40;100;1;1;4;6.093569756;16;666
1705;2891;0;1;6;34;6;6;112480;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;270;0;20;NA;1;0;22;5.59842205;484;666
1706;2892;0;1;14;28;16;13;107087;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;385;0;36;110;1;1;8;5.953243256;64;666
1707;2895;0;1;12;27;NA;12;91831;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;438;0;43;83;1;0;9;6.082219124;81;666
1708;2897;0;1;11;30;NA;NA;572299;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;417;0;38;88;1;1;13;6.0330863;169;666
1709;2901;0;1;11;31;6;NA;572299;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;481;0;41;98;1;0;14;6.175867081;196;666
1710;2903;0;1;16;30;16;12;110376;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;596;1;49;113;1;1;8;6.390240669;64;666
1711;2905;0;1;12;28;3;8;95822;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;600;0;22;103;1;0;10;6.396929741;100;666
1712;2908;0;1;14;27;NA;9;77507;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;250;0;19;NA;6;0;7;5.52146101;49;666
1713;2909;0;1;12;31;6;10;117386;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;531;0;18;97;1;0;13;6.274762154;169;666
1714;2910;0;1;12;26;6;10;77507;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;591;0;17;NA;1;0;8;6.38181591;64;666
1715;2911;0;1;12;33;NA;NA;111044;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;503;0;32;76;1;0;15;6.220590115;225;666
1716;2912;0;1;11;25;NA;9;89353;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;475;0;27;NA;1;0;8;6.163314819;64;666
1717;2913;1;1;16;31;12;12;501027;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;1374;0;44;126;4;1;9;7.22548151;81;665
1718;2916;1;1;17;24;17;12;372835;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;325;1;49;NA;6;1;1;5.783825397;1;665
1719;2917;1;1;14;25;6;12;372835;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;577;1;NA;108;1;0;5;6.357842445;25;665
1720;2918;1;1;12;25;NA;11;372835;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;702;0;44;127;1;1;7;6.55393362;49;665
1721;2921;1;1;16;25;16;14;372835;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;444;0;32;112;6;1;3;6.095824718;9;665
1722;2922;1;1;13;27;12;12;88672;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;560;0;29;99;5;1;8;6.327936649;64;665
1723;2925;1;1;13;32;8;8;370720;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;962;0;39;94;1;1;13;6.869014263;169;665
1724;2926;1;1;12;26;NA;7;383527;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;310;0;28;NA;6;1;8;5.736572266;64;665
1725;2927;1;1;17;33;16;16;741440;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;1269;1;48;127;1;1;10;7.14598465;100;665
1726;2928;1;1;16;28;16;16;767055;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;500;0;48;97;5;1;6;6.214608192;36;665
1727;2929;1;1;16;30;16;16;1002054;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;583;1;52;114;6;1;8;6.368186951;64;665
1728;2930;1;1;17;25;16;16;745670;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;112;1;33;116;6;1;2;4.718498707;4;665
1729;2931;1;1;14;33;13;12;730842;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;673;0;45;125;1;1;13;6.511745453;169;665
1730;2932;1;1;17;29;14;12;987731;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;1923;1;43;104;1;1;6;7.561641693;36;665
1731;2936;1;1;14;24;12;12;86498;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;400;0;27;NA;6;1;4;5.991464615;16;665
1732;2937;1;1;12;25;12;12;86498;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;460;0;27;99;1;1;7;6.13122654;49;665
1733;2939;1;1;12;30;NA;12;134296;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;1;1;245;0;NA;NA;6;0;12;5.501258373;144;665
1734;2943;1;1;16;27;12;12;88672;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;315;0;44;127;1;0;5;5.752572536;25;665
1735;2945;1;1;14;26;8;10;383527;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;641;0;37;103;1;1;6;6.463029385;36;665
1736;2946;1;1;12;25;8;10;372835;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;750;0;23;98;1;1;7;6.620073318;49;665
1737;2948;1;1;17;25;18;18;367506;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;308;1;35;NA;1;1;2;5.730099678;4;665
1738;2950;1;1;17;29;18;16;493866;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;350;1;42;137;1;1;6;5.857933044;36;665
1739;2951;1;1;18;27;18;16;378045;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;462;0;32;137;5;1;3;6.135564804;9;665
1740;2953;1;1;15;34;12;12;370720;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;1154;0;51;103;1;0;13;7.050989628;169;665
1741;2954;1;1;16;34;12;12;411911;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;1748;0;44;111;1;1;12;7.466227531;144;665
1742;2956;1;1;17;33;15;12;411911;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;769;0;51;115;1;1;10;6.645091057;100;665
1743;2957;0;1;15;29;12;11;572299;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;730;0;42;109;1;1;8;6.593044758;64;667
1744;2961;0;1;18;30;13;17;572299;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;736;0;49;107;1;1;6;6.601230145;36;667
1745;2962;0;1;16;25;14;13;425871;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;500;0;34;128;1;1;3;6.214608192;9;667
1746;2963;0;1;16;24;12;12;425871;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;365;0;36;123;4;1;2;5.899897575;4;667
1747;2965;0;1;13;24;3;3;405778;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;333;1;25;91;1;1;5;5.808142662;25;667
1748;2966;0;1;12;33;4;8;363128;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;721;0;40;NA;1;0;15;6.580639362;225;667
1749;2967;0;1;12;27;3;3;375674;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;375;0;21;89;1;1;9;5.926926136;81;667
1750;2968;0;1;12;26;9;5;345645;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;250;0;31;NA;1;0;8;5.52146101;64;667
1751;2971;0;1;17;30;4;8;451538;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;361;1;34;87;1;1;7;5.888877869;49;667
1752;2972;0;0;7;32;NA;4;423456;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;283;0;28;NA;1;0;19;5.645446777;361;666
1753;2975;0;0;12;34;NA;18;846911;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;415;0;37;NA;1;0;16;6.028278351;256;666
1754;2978;0;0;16;27;8;11;345645;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;522;1;38;101;1;1;5;6.257667542;25;666
1755;2979;0;0;12;33;11;11;334102;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;706;0;33;90;1;1;15;6.559615135;225;666
1756;2981;0;0;16;26;10;11;345645;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;409;1;41;104;1;1;4;6.013715267;16;666
1757;2982;0;0;12;24;7;12;336009;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;416;0;39;105;1;1;6;6.030685425;36;666
1758;2984;0;0;12;30;NA;8;451538;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;786;0;27;100;6;1;12;6.666956902;144;666
1759;2986;0;0;16;27;12;16;107087;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;577;0;40;111;1;1;5;6.357842445;25;666
1760;2987;0;0;16;24;16;12;104102;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;478;0;39;95;1;1;2;6.1696105;4;666
1761;2988;0;0;17;27;13;16;107087;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;625;0;44;125;6;1;4;6.43775177;16;666
1762;2989;0;0;17;24;12;16;104102;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;505;0;35;95;4;1;1;6.224558353;1;666
1763;2990;0;0;12;32;1;8;363128;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;287;0;37;NA;1;1;14;5.659482002;196;666
1764;2991;0;0;12;24;6;8;336009;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;500;0;24;NA;1;1;6;6.214608192;36;666
1765;2992;0;0;8;27;7;8;384050;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;500;0;34;NA;4;0;13;6.214608192;169;666
1766;2993;0;0;12;27;7;12;345645;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;350;0;22;NA;1;1;9;5.857933044;81;666
1767;2996;0;0;13;24;12;11;336009;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;462;0;34;NA;1;0;5;6.135564804;25;666
1768;2998;0;0;13;30;6;1;480216;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;548;0;29;NA;6;0;11;6.306275368;121;666
1769;2999;0;0;12;28;6;3;317074;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;255;0;32;NA;1;0;10;5.54126358;100;666
1770;3001;0;0;13;24;4;1;309300;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;524;0;26;NA;6;0;5;6.261491776;25;666
1771;3002;0;0;12;33;5;9;454271;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;292;0;29;NA;1;0;15;5.676753998;225;666
1772;3004;0;0;14;28;7;7;375674;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;375;0;24;NA;1;0;8;5.926926136;64;666
